category,sample_id,source_model,gold_label,pred_label,prob_max,context_truncated,question,answer,gold_spans
FN,case_c2ddfd0b02cc505c,Mistral-7B-Instruct-v0.1,1,0,0.2877,True,"Hi, i know NJIT and Bingamton played their regular season match on October 5. Can you confirm for me that Bingamton won ","Yes, based on the provided passages, Bingamton did win their regular season match against NJIT on October 5 with a score of 2-1. This victory earned them the fifth seed in the tournament.","[{'start': 0, 'end': 187}]"
FN,case_b73929e1215e1ec4,Mistral-7B-Instruct-v0.3,1,0,0.0321,True,"I read that Perusu has it all for people who want to laugh alot, can you confirm this is true?","Yes, according to the information provided, the series Tegwolo and the film Perusu are known for their humor and are designed to make the audience laugh a lot. Tegwolo reflects the humorous culture of","[{'start': 44, 'end': 159}]"
FN,case_b73929e1215e1ec4,Mistral-7B-Instruct-v0.3,1,0,0.8593,True,"I read that Perusu has it all for people who want to laugh alot, can you confirm this is true?","Yes, according to the information provided, the series Tegwolo and the film Perusu are known for their humor and are designed to make the audience laugh a lot. Tegwolo reflects the humorous culture of","[{'start': 44, 'end': 159}]"
FN,case_b73929e1215e1ec4,Mistral-7B-Instruct-v0.3,1,0,0.7813,True,"I read that Perusu has it all for people who want to laugh alot, can you confirm this is true?","Yes, according to the information provided, the series Tegwolo and the film Perusu are known for their humor and are designed to make the audience laugh a lot. Tegwolo reflects the humorous culture of","[{'start': 44, 'end': 159}]"
FN,case_b73929e1215e1ec4,Mistral-7B-Instruct-v0.3,1,0,0.8232,True,"I read that Perusu has it all for people who want to laugh alot, can you confirm this is true?","Yes, according to the information provided, the series Tegwolo and the film Perusu are known for their humor and are designed to make the audience laugh a lot. Tegwolo reflects the humorous culture of","[{'start': 44, 'end': 159}]"
FN,case_3e90df0dc189bdf7,Mistral-7B-Instruct-v0.1,1,0,0.8879,True,I understand there was discussion about a potential executive order by the Trump administration concerning the Internati,"Based on the retrieved passages, the executive order that was discussed would impose both financial sanctions and visa restrictions against an undetermined number of ICC officials and their families t","[{'start': 321, 'end': 345}, {'start': 350, 'end': 393}]"
FN,case_3e90df0dc189bdf7,Mistral-7B-Instruct-v0.1,1,0,0.8982,True,I understand there was discussion about a potential executive order by the Trump administration concerning the Internati,"Based on the retrieved passages, the executive order that was discussed would impose both financial sanctions and visa restrictions against an undetermined number of ICC officials and their families t","[{'start': 321, 'end': 345}, {'start': 350, 'end': 393}]"
FN,case_69bee0bacff15300,Mistral-7B-Instruct-v0.3,1,0,0.5233,True,Who succeded Pamela Price as acting district attorney?,"The context provided does not specify who succeeded Pamela Price as acting district attorney. However, it is mentioned that her chief assistant, Royl Roberts, took over as acting district attorney aft","[{'start': 0, 'end': 93}]"
FN,case_69bee0bacff15300,Mistral-7B-Instruct-v0.3,1,0,0.6008,True,Who succeded Pamela Price as acting district attorney?,"The context provided does not specify who succeeded Pamela Price as acting district attorney. However, it is mentioned that her chief assistant, Royl Roberts, took over as acting district attorney aft","[{'start': 0, 'end': 93}]"
FN,case_69bee0bacff15300,Mistral-7B-Instruct-v0.3,1,0,0.7688,True,Who succeded Pamela Price as acting district attorney?,"The context provided does not specify who succeeded Pamela Price as acting district attorney. However, it is mentioned that her chief assistant, Royl Roberts, took over as acting district attorney aft","[{'start': 0, 'end': 93}]"
FN,case_69bee0bacff15300,Mistral-7B-Instruct-v0.3,1,0,0.4583,True,Who succeded Pamela Price as acting district attorney?,"The context provided does not specify who succeeded Pamela Price as acting district attorney. However, it is mentioned that her chief assistant, Royl Roberts, took over as acting district attorney aft","[{'start': 0, 'end': 93}]"
FN,case_69bee0bacff15300,Mistral-7B-Instruct-v0.3,1,0,0.504,True,Who succeded Pamela Price as acting district attorney?,"The context provided does not specify who succeeded Pamela Price as acting district attorney. However, it is mentioned that her chief assistant, Royl Roberts, took over as acting district attorney aft","[{'start': 0, 'end': 93}]"
FN,case_69bee0bacff15300,Mistral-7B-Instruct-v0.3,1,0,0.6017,True,Who succeded Pamela Price as acting district attorney?,"The context provided does not specify who succeeded Pamela Price as acting district attorney. However, it is mentioned that her chief assistant, Royl Roberts, took over as acting district attorney aft","[{'start': 0, 'end': 93}]"
FN,case_69bee0bacff15300,Mistral-7B-Instruct-v0.3,1,0,0.6859,True,Who succeded Pamela Price as acting district attorney?,"The context provided does not specify who succeeded Pamela Price as acting district attorney. However, it is mentioned that her chief assistant, Royl Roberts, took over as acting district attorney aft","[{'start': 0, 'end': 93}]"
FN,case_f231fb1d877b11a7,Llama-2-7b-chat-hf,1,0,0.7646,True,Who succeded Pamela Price as acting district attorney?," Based on the provided context, the person who succeeded Pamela Price as acting district attorney is Woody McEvers. According to the context, McEvers was unanimously appointed interim mayor after Hamm","[{'start': 0, 'end': 285}]"
FN,case_f231fb1d877b11a7,Llama-2-7b-chat-hf,1,0,0.77,True,Who succeded Pamela Price as acting district attorney?," Based on the provided context, the person who succeeded Pamela Price as acting district attorney is Woody McEvers. According to the context, McEvers was unanimously appointed interim mayor after Hamm","[{'start': 0, 'end': 285}]"
FN,case_87020f40a96a38b9,Llama-2-7b-chat-hf,1,0,0.7988,True,I understand there were poisonings connected to certain mushroom edibls products like Diamond Shruumz Detail the most se," Thank you for reaching out with your question. Based on the context provided, the most severe consequence reported for the incidents involving mushroom edible products, such as Diamond Shruumz, is de","[{'start': 309, 'end': 351}, {'start': 353, 'end': 412}, {'start': 413, 'end': 451}]"
FN,case_8678e08465c538be,Mistral-7B-Instruct-v0.1,1,0,0.1965,True,I understand there were poisonings connected to certain mushroom edibls products like Diamond Shruumz Detail the most se,"Hello! I understand that there have been some severe consequences reported in connection with certain mushroom edible products, such as Diamond Shruumz. These incidents have resulted in deaths and inj","[{'start': 193, 'end': 205}, {'start': 236, 'end': 316}]"
FN,case_1d444be030496032,Llama-2-7b-chat-hf,1,0,0.4182,True,I understand there were poisonings connected to certain mushroom edibls products like Diamond Shruumz Detail the most se," Thank you for reaching out with your question. I understand that you are interested in learning more about the severe consequences reported in connection with certain mushroom edibles products.

Acco","[{'start': 196, 'end': 358}, {'start': 359, 'end': 512}]"
FN,case_1d444be030496032,Llama-2-7b-chat-hf,1,0,0.1365,True,I understand there were poisonings connected to certain mushroom edibls products like Diamond Shruumz Detail the most se," Thank you for reaching out with your question. I understand that you are interested in learning more about the severe consequences reported in connection with certain mushroom edibles products.

Acco","[{'start': 196, 'end': 358}, {'start': 359, 'end': 512}]"
FN,case_1d444be030496032,Llama-2-7b-chat-hf,1,0,0.2506,True,I understand there were poisonings connected to certain mushroom edibls products like Diamond Shruumz Detail the most se," Thank you for reaching out with your question. I understand that you are interested in learning more about the severe consequences reported in connection with certain mushroom edibles products.

Acco","[{'start': 196, 'end': 358}, {'start': 359, 'end': 512}]"
TN,case_f1818b17d850759d,Llama-3.1-8B-Instruct,0,0,0.2502,True,Could you verify for me if Alan Sepinwall observed that Tramell Tillman's portrayal of Milchick showed affection towards,"No, Alan Sepinwall did not observe that Tramell Tillman's portrayal of Milchick showed affection towards the character played by Sarah Bock. Instead, he stated that Tramell Tillman ""plays every scene ",[]
TN,case_f1818b17d850759d,Llama-3.1-8B-Instruct,0,0,0.6201,True,Could you verify for me if Alan Sepinwall observed that Tramell Tillman's portrayal of Milchick showed affection towards,"No, Alan Sepinwall did not observe that Tramell Tillman's portrayal of Milchick showed affection towards the character played by Sarah Bock. Instead, he stated that Tramell Tillman ""plays every scene ",[]
TN,case_f1818b17d850759d,Llama-3.1-8B-Instruct,0,0,0.0952,True,Could you verify for me if Alan Sepinwall observed that Tramell Tillman's portrayal of Milchick showed affection towards,"No, Alan Sepinwall did not observe that Tramell Tillman's portrayal of Milchick showed affection towards the character played by Sarah Bock. Instead, he stated that Tramell Tillman ""plays every scene ",[]
TN,case_f1818b17d850759d,Llama-3.1-8B-Instruct,0,0,0.0627,True,Could you verify for me if Alan Sepinwall observed that Tramell Tillman's portrayal of Milchick showed affection towards,"No, Alan Sepinwall did not observe that Tramell Tillman's portrayal of Milchick showed affection towards the character played by Sarah Bock. Instead, he stated that Tramell Tillman ""plays every scene ",[]
TN,case_f1818b17d850759d,Llama-3.1-8B-Instruct,0,0,0.0982,True,Could you verify for me if Alan Sepinwall observed that Tramell Tillman's portrayal of Milchick showed affection towards,"No, Alan Sepinwall did not observe that Tramell Tillman's portrayal of Milchick showed affection towards the character played by Sarah Bock. Instead, he stated that Tramell Tillman ""plays every scene ",[]
TN,case_4a0cd375d2eefdec,Mistral-7B-Instruct-v0.3,0,0,0.0229,True,Could you verify for me if Alan Sepinwall observed that Tramell Tillman's portrayal of Milchick showed affection towards,"Based on the provided documents, Alan Sepinwall did not observe that Tramell Tillman's portrayal of Milchick showed affection towards the character played by Sarah Bock. Instead, he noted the contenti",[]
TN,case_4a0cd375d2eefdec,Mistral-7B-Instruct-v0.3,0,0,0.0153,True,Could you verify for me if Alan Sepinwall observed that Tramell Tillman's portrayal of Milchick showed affection towards,"Based on the provided documents, Alan Sepinwall did not observe that Tramell Tillman's portrayal of Milchick showed affection towards the character played by Sarah Bock. Instead, he noted the contenti",[]
TN,case_4a0cd375d2eefdec,Mistral-7B-Instruct-v0.3,0,0,0.0148,True,Could you verify for me if Alan Sepinwall observed that Tramell Tillman's portrayal of Milchick showed affection towards,"Based on the provided documents, Alan Sepinwall did not observe that Tramell Tillman's portrayal of Milchick showed affection towards the character played by Sarah Bock. Instead, he noted the contenti",[]
TN,case_4a0cd375d2eefdec,Mistral-7B-Instruct-v0.3,0,0,0.0134,True,Could you verify for me if Alan Sepinwall observed that Tramell Tillman's portrayal of Milchick showed affection towards,"Based on the provided documents, Alan Sepinwall did not observe that Tramell Tillman's portrayal of Milchick showed affection towards the character played by Sarah Bock. Instead, he noted the contenti",[]
TN,case_4a0cd375d2eefdec,Mistral-7B-Instruct-v0.3,0,0,0.0282,True,Could you verify for me if Alan Sepinwall observed that Tramell Tillman's portrayal of Milchick showed affection towards,"Based on the provided documents, Alan Sepinwall did not observe that Tramell Tillman's portrayal of Milchick showed affection towards the character played by Sarah Bock. Instead, he noted the contenti",[]
TN,case_d06f263b26a87a08,Llama-2-7b-chat-hf,0,0,0.8912,True,Could you verify for me if Alan Sepinwall observed that Tramell Tillman's portrayal of Milchick showed affection towards," Based on the provided documents, Alan Sepinwall did not observe or mention anything about Tramell Tillman's portrayal of Milchick showing affection towards the character played by Sarah Bock. In fact",[]
TN,case_d06f263b26a87a08,Llama-2-7b-chat-hf,0,0,0.8916,True,Could you verify for me if Alan Sepinwall observed that Tramell Tillman's portrayal of Milchick showed affection towards," Based on the provided documents, Alan Sepinwall did not observe or mention anything about Tramell Tillman's portrayal of Milchick showing affection towards the character played by Sarah Bock. In fact",[]
