question_id,expanded_sample_id,source_model,source_split,source_row_index,partition,n_claims,n_hallucinations,gold_faithful,answer_length,n_chunks
2339,case_950a1725a9e8c00a,Mistral-7B-Instruct-v0.3,test,694,train,5,0,True,1173,5
2339,case_be4bc6370911443a,Llama-2-7b-chat-hf,test,695,train,1,1,False,247,5
2339,case_f8ed769331dc115b,Mistral-7B-Instruct-v0.3,test,695,train,3,2,False,963,5
2356,case_eaabbc29b96deaf8,Llama-2-7b-chat-hf,test,696,train,3,1,False,404,1
2356,case_6d6aef85f035d46f,Mistral-7B-Instruct-v0.3,test,696,train,1,0,True,347,1
2356,case_b20dd3fdbd476f2b,Llama-2-7b-chat-hf,test,697,train,1,1,False,764,1
2356,case_94f30163851b5d98,Mistral-7B-Instruct-v0.3,test,697,train,1,1,False,520,1
69,case_8be55ff8bc9ded3a,Llama-2-7b-chat-hf,test,698,train,1,0,True,494,1
69,case_04220ecf551eb3b6,Mistral-7B-Instruct-v0.3,test,698,train,1,0,True,395,1
69,case_d4b019d0ebd7af6c,Llama-2-7b-chat-hf,test,699,train,1,1,False,711,1
69,case_f9dba375cb20f4d4,Mistral-7B-Instruct-v0.3,test,699,train,1,1,False,373,1
418,case_8c8fb5682ea86f86,Llama-2-7b-chat-hf,test,700,train,3,0,True,342,4
418,case_12d001f20ec01a9b,Mistral-7B-Instruct-v0.3,test,700,train,1,0,True,123,4
418,case_f3bf1c83309abcb7,Llama-2-7b-chat-hf,test,701,train,2,1,False,192,4
418,case_6750f94224865e42,Mistral-7B-Instruct-v0.3,test,701,train,1,1,False,111,4
551,case_d7344a8ad8ff7066,Llama-2-7b-chat-hf,test,702,train,2,1,False,308,5
551,case_af301da41a4d1f74,Mistral-7B-Instruct-v0.3,test,702,train,1,1,False,179,5
551,case_00b39653cbcfae6e,Llama-2-7b-chat-hf,test,703,train,2,0,True,336,5
551,case_45d7c3e5c0a495b5,Mistral-7B-Instruct-v0.3,test,703,train,1,0,True,210,5
2307,case_06a6827bfd6ffab0,Llama-2-7b-chat-hf,test,704,train,3,1,False,249,4
2307,case_e77a315ddb99b25c,Mistral-7B-Instruct-v0.3,test,704,train,2,1,False,218,4
2307,case_3ea1038da3dd4251,Llama-2-7b-chat-hf,test,705,train,2,2,False,517,4
2307,case_397533fc20affca1,Mistral-7B-Instruct-v0.3,test,705,train,1,0,True,439,4
2135,case_db80ffe909e9e966,Llama-2-7b-chat-hf,test,706,dev,2,0,True,345,4
2135,case_ffc485a799387525,Mistral-7B-Instruct-v0.3,test,706,dev,1,0,True,159,4
2135,case_76ec72095501156e,Llama-2-7b-chat-hf,test,707,dev,3,1,False,657,4
2135,case_60ddb7db05c42cdf,Mistral-7B-Instruct-v0.3,test,707,dev,1,0,True,306,4
2185,case_74f535d7d80cd438,Llama-2-7b-chat-hf,test,708,train,2,1,False,734,5
2185,case_ccdcb024acf0a3f5,Mistral-7B-Instruct-v0.3,test,708,train,2,0,True,151,5
2185,case_9f767b8543eef946,Llama-2-7b-chat-hf,test,709,train,2,0,True,364,5
2185,case_6d75cce00fb4d9cf,Mistral-7B-Instruct-v0.3,test,709,train,2,0,True,186,5
682,case_752bc24cda673345,Llama-2-7b-chat-hf,test,710,train,1,0,True,747,5
682,case_ac4e276510921eeb,Mistral-7B-Instruct-v0.3,test,710,train,1,0,True,186,5
682,case_ffc8344e9a81a6f4,Llama-2-7b-chat-hf,test,711,train,1,2,False,1068,5
682,case_5ea8e82dbf3b6d1a,Mistral-7B-Instruct-v0.3,test,711,train,1,0,True,472,5
1282,case_37e8f1f8a8510e71,Llama-2-7b-chat-hf,test,712,train,2,0,True,234,2
1282,case_6de1a268dc4220ea,Mistral-7B-Instruct-v0.3,test,712,train,1,0,True,124,2
1282,case_572cb94fc580a10d,Llama-2-7b-chat-hf,test,713,train,1,2,False,343,2
1282,case_396dd1fbbf2e9da6,Mistral-7B-Instruct-v0.3,test,713,train,1,1,False,243,2
885,case_88fdb613a60fb2a1,Llama-2-7b-chat-hf,test,714,train,1,1,False,334,2
885,case_cbc9f54f8d7807f6,Mistral-7B-Instruct-v0.3,test,714,train,1,0,True,234,2
885,case_de188b49711469ae,Llama-2-7b-chat-hf,test,715,train,1,4,False,464,2
885,case_8c94d4fa1a9f0b8f,Mistral-7B-Instruct-v0.3,test,715,train,1,0,True,337,2
263,case_0de91c2c34e83886,Llama-2-7b-chat-hf,test,716,dev,1,0,True,463,3
263,case_e80944d18fd99627,Mistral-7B-Instruct-v0.3,test,716,dev,1,0,True,291,3
263,case_69e84113039a3024,Llama-2-7b-chat-hf,test,717,dev,1,1,False,380,3
263,case_677f2817a477c6f6,Mistral-7B-Instruct-v0.3,test,717,dev,1,1,False,396,3
736,case_7fb81cfaccd9a4b4,Llama-2-7b-chat-hf,test,718,train,32,3,False,1233,1
736,case_3e5a8ec0138db2bc,Mistral-7B-Instruct-v0.3,test,718,train,1,1,False,227,1
736,case_2df1a17e931abe86,Llama-2-7b-chat-hf,test,719,train,7,1,False,699,1
736,case_f33084ca3335b86e,Mistral-7B-Instruct-v0.3,test,719,train,1,0,True,412,1
1069,case_cd4bc67aab91d39d,Llama-2-7b-chat-hf,test,720,train,2,0,True,163,3
1069,case_0fa24390dbdaa562,Mistral-7B-Instruct-v0.3,test,720,train,2,0,True,78,3
1069,case_d7cf41a3930ecd94,Llama-2-7b-chat-hf,test,721,train,2,0,True,285,3
1069,case_2b46ef80f12bd12c,Mistral-7B-Instruct-v0.3,test,721,train,1,0,True,208,3
361,case_d0246069e7e45da5,Llama-2-7b-chat-hf,test,722,train,1,1,False,418,4
361,case_0fdc520ba48a8b92,Mistral-7B-Instruct-v0.3,test,722,train,1,0,True,250,4
361,case_50c6f2d20565db08,Llama-2-7b-chat-hf,test,723,train,1,0,True,341,4
361,case_33b9e860d2294299,Mistral-7B-Instruct-v0.3,test,723,train,1,0,True,227,4
215,case_31e9459698819d8a,Llama-2-7b-chat-hf,test,724,train,1,0,True,141,1
215,case_5cef456c1b5da251,Mistral-7B-Instruct-v0.3,test,724,train,1,0,True,81,1
215,case_d6ee0ebc3c153b4b,Llama-2-7b-chat-hf,test,725,train,2,1,False,369,1
215,case_ee1a2fadad4fd41f,Mistral-7B-Instruct-v0.3,test,725,train,1,0,True,193,1
955,case_38eaef22a4b97356,Llama-2-7b-chat-hf,test,726,train,2,1,False,245,5
955,case_c55ea0afb2c5ea02,Mistral-7B-Instruct-v0.3,test,726,train,1,0,True,155,5
955,case_808b04007a77c726,Llama-2-7b-chat-hf,test,727,train,2,1,False,199,5
955,case_184878cfc346c0e1,Mistral-7B-Instruct-v0.3,test,727,train,1,0,True,216,5
488,case_2a87f3cf53e97646,Llama-2-7b-chat-hf,test,728,train,2,1,False,678,5
488,case_f099bcbbf81400a8,Mistral-7B-Instruct-v0.3,test,728,train,1,0,True,320,5
488,case_bd5fd538e30f62ba,Llama-2-7b-chat-hf,test,729,train,3,1,False,731,5
488,case_951483585f84d366,Mistral-7B-Instruct-v0.3,test,729,train,2,2,False,554,5
248,case_fd621f450c8d9e41,Llama-2-7b-chat-hf,test,730,train,2,1,False,574,3
248,case_67999232b13d01b0,Mistral-7B-Instruct-v0.3,test,730,train,1,1,False,506,3
248,case_7383715a6563f572,Llama-2-7b-chat-hf,test,731,train,1,0,True,1313,3
248,case_d0724d5a7219df89,Mistral-7B-Instruct-v0.3,test,731,train,1,0,True,252,3
383,case_386546c15e9e6363,Llama-2-7b-chat-hf,test,732,dev,2,1,False,531,4
383,case_bbbfcdf66befcc9b,Mistral-7B-Instruct-v0.3,test,732,dev,1,0,True,55,4
383,case_b738c34ee7bf84db,Llama-2-7b-chat-hf,test,733,dev,1,0,True,379,4
383,case_957af24fb42e6a00,Mistral-7B-Instruct-v0.3,test,733,dev,1,1,False,98,4
1939,case_cacef68312a7daf8,Llama-2-7b-chat-hf,test,734,train,2,1,False,915,3
1939,case_132cb4aab4fd0929,Mistral-7B-Instruct-v0.3,test,734,train,1,0,True,465,3
1939,case_20029840cd419412,Llama-2-7b-chat-hf,test,735,train,1,2,False,591,3
1939,case_2d4ba542ffdfa36e,Mistral-7B-Instruct-v0.3,test,735,train,1,1,False,344,3
1912,case_ec09383723083704,Llama-2-7b-chat-hf,test,736,train,2,1,False,345,3
1912,case_89fe385f7f4437d8,Mistral-7B-Instruct-v0.3,test,736,train,1,1,False,160,3
1912,case_bfce06f23c602943,Llama-2-7b-chat-hf,test,737,train,2,1,False,473,3
1912,case_94a50c3616d9471f,Mistral-7B-Instruct-v0.3,test,737,train,1,1,False,493,3
1703,case_494e1ac9bd4c7e89,Llama-2-7b-chat-hf,test,738,train,2,0,True,222,1
1703,case_15b4c963fee2f159,Mistral-7B-Instruct-v0.3,test,738,train,1,0,True,186,1
1703,case_9b71fdfe3ad04181,Llama-2-7b-chat-hf,test,739,train,2,1,False,380,1
1703,case_7299638ec44914dd,Mistral-7B-Instruct-v0.3,test,739,train,2,1,False,297,1
1959,case_b5c77c56f3a22813,Llama-2-7b-chat-hf,test,740,train,2,0,True,429,3
1959,case_a2147d02e5c9bd92,Mistral-7B-Instruct-v0.3,test,740,train,2,0,True,273,3
1959,case_0baf6adb85542869,Llama-2-7b-chat-hf,test,741,train,1,1,False,410,3
1959,case_f826e418e407404f,Mistral-7B-Instruct-v0.3,test,741,train,1,0,True,299,3
270,case_2d2929744d68d4cc,Llama-2-7b-chat-hf,test,742,train,1,1,False,392,1
270,case_1893de636dc0c3ee,Mistral-7B-Instruct-v0.3,test,742,train,2,0,True,242,1
270,case_5768f7cc90839cd1,Llama-2-7b-chat-hf,test,743,train,1,0,True,419,1
270,case_e30b0de0a0ab2ce9,Mistral-7B-Instruct-v0.3,test,743,train,1,0,True,243,1
1306,case_92e61248123cef2e,Llama-2-7b-chat-hf,test,744,dev,2,2,False,292,5
1306,case_48bcaa0ba9431fd5,Mistral-7B-Instruct-v0.3,test,744,dev,2,0,True,197,5
1306,case_81af328e8f6773a5,Llama-2-7b-chat-hf,test,745,dev,4,3,False,759,5
1306,case_992f698a34b478b3,Mistral-7B-Instruct-v0.3,test,745,dev,3,0,True,446,5
1793,case_a9a2cf1914dcd1d9,Llama-2-7b-chat-hf,test,746,train,1,1,False,224,5
1793,case_04d1cf739167afac,Mistral-7B-Instruct-v0.3,test,746,train,1,0,True,171,5
1793,case_9126cca23ae309b6,Llama-2-7b-chat-hf,test,747,train,1,1,False,207,5
1793,case_3c8b9023c11bee76,Mistral-7B-Instruct-v0.3,test,747,train,1,1,False,199,5
469,case_bbdf4cd448070676,Llama-2-7b-chat-hf,test,748,train,2,1,False,309,4
469,case_56ed636654dbaba6,Mistral-7B-Instruct-v0.3,test,748,train,1,0,True,65,4
469,case_e3436b049cc0daa4,Llama-2-7b-chat-hf,test,749,train,2,1,False,282,4
469,case_e75424118570f0db,Mistral-7B-Instruct-v0.3,test,749,train,1,0,True,152,4
2010,case_a1231d1d33d02db6,Llama-2-7b-chat-hf,test,750,train,3,2,False,479,3
2010,case_834f8fbae89cde82,Mistral-7B-Instruct-v0.3,test,750,train,2,0,True,227,3
2010,case_f05b77454019c921,Llama-2-7b-chat-hf,test,751,train,2,0,True,355,3
2010,case_eed4a79e7abe593e,Mistral-7B-Instruct-v0.3,test,751,train,1,0,True,280,3
2317,case_cddc19e201a5f9a5,Llama-2-7b-chat-hf,test,752,dev,1,1,False,472,5
2317,case_9a6f900ed13ddef0,Mistral-7B-Instruct-v0.3,test,752,dev,1,0,True,611,5
2317,case_c399a1b1af046d57,Llama-2-7b-chat-hf,test,753,dev,3,3,False,897,5
2317,case_ccf10e087b2ffabf,Mistral-7B-Instruct-v0.3,test,753,dev,1,0,True,183,5
2081,case_c6ccfd3c76e5ad88,Llama-2-7b-chat-hf,test,754,train,2,0,True,150,1
2081,case_fc706835bd66864a,Mistral-7B-Instruct-v0.3,test,754,train,1,0,True,121,1
2081,case_d45a8790caa590dc,Llama-2-7b-chat-hf,test,755,train,2,1,False,134,1
2081,case_71a1185badf1bb65,Mistral-7B-Instruct-v0.3,test,755,train,1,0,True,114,1
703,case_b73c422a724d688d,Llama-2-7b-chat-hf,test,756,train,4,5,False,635,5
703,case_6aee5574e1655875,Mistral-7B-Instruct-v0.3,test,756,train,2,0,True,155,5
703,case_36d67801d2c0df53,Llama-2-7b-chat-hf,test,757,train,4,1,False,641,5
703,case_1f18cf8b80e254c9,Mistral-7B-Instruct-v0.3,test,757,train,2,1,False,220,5
1169,case_52f45290e1c79169,Llama-2-7b-chat-hf,test,758,train,1,0,True,183,1
1169,case_c8ac49c4f79a9212,Mistral-7B-Instruct-v0.3,test,758,train,1,0,True,318,1
1169,case_d81c43423dd4890c,Llama-2-7b-chat-hf,test,759,train,3,0,True,618,1
1169,case_bbddd2a46863ccb3,Mistral-7B-Instruct-v0.3,test,759,train,2,0,True,346,1
470,case_6bd0aa533d1f72ca,Llama-2-7b-chat-hf,test,760,train,1,1,False,598,3
470,case_65b3dbcf73bbd130,Mistral-7B-Instruct-v0.3,test,760,train,1,0,True,464,3
470,case_ab18bc272d432e74,Llama-2-7b-chat-hf,test,761,train,2,0,True,552,3
470,case_0ca1cec89810354b,Mistral-7B-Instruct-v0.3,test,761,train,1,0,True,265,3
423,case_680e2560cf4255f2,Llama-2-7b-chat-hf,test,762,dev,1,1,False,114,5
423,case_a23d336bdb42b385,Mistral-7B-Instruct-v0.3,test,762,dev,1,0,True,166,5
423,case_a93a6244502da752,Llama-2-7b-chat-hf,test,763,dev,2,0,True,606,5
423,case_1220a656c9fd5f8c,Mistral-7B-Instruct-v0.3,test,763,dev,1,0,True,270,5
245,case_41bdedd575b25c6c,Llama-2-7b-chat-hf,test,764,train,1,0,True,367,5
245,case_abafce3116f7c1ee,Mistral-7B-Instruct-v0.3,test,764,train,1,0,True,175,5
245,case_943c4b438b9f823e,Llama-2-7b-chat-hf,test,765,train,1,1,False,557,5
245,case_f998384336e2cde2,Mistral-7B-Instruct-v0.3,test,765,train,1,0,True,211,5
2215,case_b1bc588a6c9c6e28,Llama-2-7b-chat-hf,test,766,train,2,0,True,365,3
2215,case_e4f977d20481c70b,Mistral-7B-Instruct-v0.3,test,766,train,3,2,False,410,3
2215,case_353712093559d1ff,Llama-2-7b-chat-hf,test,767,train,4,0,True,759,3
2215,case_7509cfa406e67b17,Mistral-7B-Instruct-v0.3,test,767,train,1,0,True,272,3
796,case_f6e7746e8f4fa8e4,Llama-2-7b-chat-hf,test,768,train,3,0,True,365,4
796,case_5310fc28d12d0932,Mistral-7B-Instruct-v0.3,test,768,train,2,1,False,257,4
796,case_fbe337922aafc4f7,Llama-2-7b-chat-hf,test,769,train,2,1,False,240,4
796,case_6870f350d7ba2563,Mistral-7B-Instruct-v0.3,test,769,train,1,1,False,146,4
494,case_33658fbbe3d1098c,Llama-2-7b-chat-hf,test,770,dev,1,2,False,829,1
494,case_77cb0b0ae5947de0,Mistral-7B-Instruct-v0.3,test,770,dev,1,0,True,384,1
494,case_eb2a34750677292e,Llama-2-7b-chat-hf,test,771,dev,1,2,False,583,1
494,case_0a96b391ebba6b80,Mistral-7B-Instruct-v0.3,test,771,dev,1,0,True,363,1
65,case_619345fc35692146,Llama-2-7b-chat-hf,test,772,train,1,1,False,454,4
65,case_41f761bbb0371297,Mistral-7B-Instruct-v0.3,test,772,train,2,1,False,322,4
454,case_94123314dd95fdb9,Llama-2-7b-chat-hf,test,773,train,3,0,True,295,5
454,case_9e678b932b71c1f9,Mistral-7B-Instruct-v0.3,test,773,train,1,0,True,193,5
454,case_f6def5de54ebd242,Llama-2-7b-chat-hf,test,774,train,4,1,False,522,5
454,case_c43aaf4ad37ec608,Mistral-7B-Instruct-v0.3,test,774,train,2,0,True,445,5
114,case_e1510abecedac339,Llama-2-7b-chat-hf,test,775,train,2,0,True,272,1
114,case_f8188c773450504c,Mistral-7B-Instruct-v0.3,test,775,train,1,0,True,229,1
114,case_b2149b797e28828c,Llama-2-7b-chat-hf,test,776,train,2,1,False,511,1
114,case_22f5171d8f1d161a,Mistral-7B-Instruct-v0.3,test,776,train,2,1,False,457,1
1513,case_0a584122f2876f3b,Llama-2-7b-chat-hf,test,777,train,1,1,False,570,2
1513,case_c1dadec059826c47,Mistral-7B-Instruct-v0.3,test,777,train,1,0,True,207,2
1513,case_67392b01c11448cf,Llama-2-7b-chat-hf,test,778,train,1,0,True,342,2
1513,case_f4de2e2d95e3ebaa,Mistral-7B-Instruct-v0.3,test,778,train,1,0,True,422,2
1848,case_3445dd5bea205254,Llama-2-7b-chat-hf,test,779,train,6,1,False,436,2
1848,case_91df6b85cdd0a0bd,Mistral-7B-Instruct-v0.3,test,779,train,1,0,True,140,2
1848,case_a02f0c36e40b6428,Llama-2-7b-chat-hf,test,780,train,1,1,False,181,2
1848,case_f2153ad0e986fdc9,Mistral-7B-Instruct-v0.3,test,780,train,1,0,True,232,2
1816,case_a799af2f812acb0d,Llama-2-7b-chat-hf,test,781,train,4,1,False,631,4
1816,case_ddf19d1b1a7a9bce,Mistral-7B-Instruct-v0.3,test,781,train,2,1,False,178,4
1816,case_e0afece35fca9f93,Llama-2-7b-chat-hf,test,782,train,4,1,False,699,4
1816,case_0dc37360d07750ed,Mistral-7B-Instruct-v0.3,test,782,train,3,0,True,312,4
13,case_efa13c2fea5c29ae,Llama-2-7b-chat-hf,test,783,train,1,1,False,97,1
13,case_5f07eeab4f2836c3,Mistral-7B-Instruct-v0.3,test,783,train,1,0,True,62,1
13,case_8430a63119e19847,Llama-2-7b-chat-hf,test,784,train,1,1,False,80,1
13,case_e47949aabedc01d7,Mistral-7B-Instruct-v0.3,test,784,train,2,0,True,209,1
2237,case_ce0ad738d0527c7f,Llama-2-7b-chat-hf,test,785,train,3,0,True,271,1
2237,case_0c4deec4732ecf86,Mistral-7B-Instruct-v0.3,test,785,train,2,0,True,137,1
2237,case_2f89f1ff4aa376e2,Llama-2-7b-chat-hf,test,786,train,2,0,True,424,1
2237,case_56fd82ce2f89817d,Mistral-7B-Instruct-v0.3,test,786,train,2,0,True,262,1
11,case_3e52f05cc5acf0a1,Llama-2-7b-chat-hf,test,787,train,3,0,True,288,5
11,case_27432b0baf78945e,Mistral-7B-Instruct-v0.3,test,787,train,1,0,True,56,5
11,case_4f16ac197f2f2ab8,Llama-2-7b-chat-hf,test,788,train,1,0,True,377,5
11,case_878fbb522701a338,Mistral-7B-Instruct-v0.3,test,788,train,1,1,False,229,5
2019,case_2292a1069c000e9a,Llama-2-7b-chat-hf,test,789,train,3,1,False,679,3
2019,case_064cf2f5196cbd37,Mistral-7B-Instruct-v0.3,test,789,train,1,0,True,141,3
2019,case_27514e91549364db,Llama-2-7b-chat-hf,test,790,train,2,0,True,387,3
2019,case_9f9bfe6ed5df0f00,Mistral-7B-Instruct-v0.3,test,790,train,1,0,True,246,3
2043,case_f86984137b04d833,Llama-2-7b-chat-hf,test,791,train,2,0,True,717,2
2043,case_0afdfde64fd1448e,Mistral-7B-Instruct-v0.3,test,791,train,2,0,True,546,2
1850,case_3829f907a23c6b37,Llama-2-7b-chat-hf,test,792,train,11,3,False,1012,1
1850,case_ebe94798bfc18b80,Mistral-7B-Instruct-v0.3,test,792,train,1,0,True,326,1
1850,case_b0d41fe2cc13f45f,Llama-2-7b-chat-hf,test,793,train,1,3,False,691,1
1850,case_b9da42c3763c6426,Mistral-7B-Instruct-v0.3,test,793,train,1,1,False,277,1
1395,case_f5891469ba200014,Llama-2-7b-chat-hf,test,794,train,1,1,False,229,5
1395,case_eb006c41afb258ed,Mistral-7B-Instruct-v0.3,test,794,train,1,0,True,81,5
1395,case_0bd73a84ac92b794,Llama-2-7b-chat-hf,test,795,train,1,0,True,212,5
1395,case_5fafac18601afaf7,Mistral-7B-Instruct-v0.3,test,795,train,1,0,True,111,5
1915,case_f4472c8552518da9,Llama-2-7b-chat-hf,test,796,train,1,0,True,203,3
1915,case_074cbb9dcb61e892,Mistral-7B-Instruct-v0.3,test,796,train,1,0,True,122,3
1915,case_f05f94d7237e0228,Llama-2-7b-chat-hf,test,797,train,3,1,False,588,3
1915,case_448d5ab5c36fc316,Mistral-7B-Instruct-v0.3,test,797,train,1,0,True,258,3
146,case_b96b489ff26b1b8d,Llama-2-7b-chat-hf,test,798,train,2,1,False,306,5
146,case_d495e73f344f877d,Mistral-7B-Instruct-v0.3,test,798,train,1,0,True,115,5
146,case_d33a24dbd6b4bfc5,Llama-2-7b-chat-hf,test,799,train,4,1,False,980,5
146,case_600ccdb8c01ff3b6,Mistral-7B-Instruct-v0.3,test,799,train,1,0,True,210,5
553,case_02d65a9f999469a1,Llama-2-7b-chat-hf,test,800,train,1,0,True,524,4
553,case_7546ced7a47d3f18,Mistral-7B-Instruct-v0.3,test,800,train,1,0,True,239,4
553,case_f237874a4d8181ba,Llama-2-7b-chat-hf,test,801,train,1,1,False,338,4
553,case_fd183c383051b08e,Mistral-7B-Instruct-v0.3,test,801,train,1,1,False,171,4
1014,case_95025761ee1c8afb,Llama-2-7b-chat-hf,test,802,train,2,0,True,393,5
1014,case_400c0fba24f34f8d,Mistral-7B-Instruct-v0.3,test,802,train,2,0,True,273,5
1014,case_24eee079b54fb868,Llama-2-7b-chat-hf,test,803,train,3,1,False,605,5
1014,case_2e0fa3aef14f496a,Mistral-7B-Instruct-v0.3,test,803,train,2,0,True,222,5
1089,case_11a32464343b7552,Llama-2-7b-chat-hf,test,804,train,3,1,False,381,1
1089,case_58508699f99ac4bc,Mistral-7B-Instruct-v0.3,test,804,train,1,0,True,197,1
1089,case_70760e7540cc2a9f,Llama-2-7b-chat-hf,test,805,train,2,1,False,697,1
1089,case_67a785ce18b748f6,Mistral-7B-Instruct-v0.3,test,805,train,1,0,True,254,1
600,case_a68810937fb39f92,Llama-2-7b-chat-hf,test,806,train,1,0,True,1066,4
600,case_ca4232091ab62d4e,Mistral-7B-Instruct-v0.3,test,806,train,1,0,True,436,4
600,case_64e5b00e947761d2,Llama-2-7b-chat-hf,test,807,train,1,2,False,1030,4
600,case_ec6621a3edd8a6dd,Mistral-7B-Instruct-v0.3,test,807,train,1,0,True,570,4
1917,case_32d5fa5bd527135d,Llama-2-7b-chat-hf,test,808,train,1,1,False,513,5
1917,case_2011d21b6ba34f8c,Mistral-7B-Instruct-v0.3,test,808,train,1,0,True,253,5
1917,case_51ae4ba7747b5e1a,Llama-2-7b-chat-hf,test,809,train,1,1,False,734,5
1917,case_a079b04c68db9c8d,Mistral-7B-Instruct-v0.3,test,809,train,2,1,False,356,5
484,case_2cc30faa067057f5,Llama-2-7b-chat-hf,test,810,train,1,2,False,929,3
484,case_3f1d9a7fe5a489bf,Mistral-7B-Instruct-v0.3,test,810,train,1,0,True,345,3
484,case_9263c6f8c3e9fbca,Llama-2-7b-chat-hf,test,811,train,3,1,False,1712,3
484,case_18032f2e6a6cea4b,Mistral-7B-Instruct-v0.3,test,811,train,2,1,False,658,3
890,case_99cadbf1838e3af1,Llama-2-7b-chat-hf,test,812,train,1,1,False,362,1
890,case_a3e4e9b717d12a22,Mistral-7B-Instruct-v0.3,test,812,train,1,0,True,151,1
890,case_20dd2c3449f4581f,Llama-2-7b-chat-hf,test,813,train,1,1,False,269,1
890,case_05db029710179e32,Mistral-7B-Instruct-v0.3,test,813,train,1,1,False,243,1
985,case_96463b7bc6d85c16,Llama-2-7b-chat-hf,test,814,train,1,0,True,965,1
985,case_373b0f20b77c3420,Mistral-7B-Instruct-v0.3,test,814,train,1,0,True,195,1
985,case_39544f52c752e0b8,Llama-2-7b-chat-hf,test,815,train,1,0,True,409,1
985,case_3daabc54415034d1,Mistral-7B-Instruct-v0.3,test,815,train,1,0,True,220,1
2280,case_3e1c4e5177c1344d,Llama-2-7b-chat-hf,test,816,train,1,0,True,397,2
2280,case_d568f71ed2705d36,Mistral-7B-Instruct-v0.3,test,816,train,1,0,True,119,2
2280,case_93976fffc0b08734,Llama-2-7b-chat-hf,test,817,train,1,0,True,1006,2
2280,case_2dd5f64e70766cc4,Mistral-7B-Instruct-v0.3,test,817,train,1,0,True,335,2
543,case_110c2924113fb379,Llama-2-7b-chat-hf,test,818,train,2,0,True,439,1
543,case_07b63a65ab39ae64,Mistral-7B-Instruct-v0.3,test,818,train,2,0,True,167,1
543,case_d8f908f90c9c1e73,Llama-2-7b-chat-hf,test,819,train,2,1,False,524,1
543,case_3644f90a65d5bc44,Mistral-7B-Instruct-v0.3,test,819,train,1,0,True,301,1
2117,case_0f1bfdd2a3936785,Llama-2-7b-chat-hf,test,820,train,1,1,False,144,2
2117,case_81b2791ad61480e8,Mistral-7B-Instruct-v0.3,test,820,train,1,0,True,70,2
2117,case_fcf96c61195b6645,Llama-2-7b-chat-hf,test,821,train,1,0,True,529,2
2117,case_5d72d7b46a39e6f9,Mistral-7B-Instruct-v0.3,test,821,train,1,0,True,193,2
523,case_953b0d17c7bc9d26,Llama-2-7b-chat-hf,test,822,train,6,0,True,800,4
523,case_59e5239c7b068e0e,Mistral-7B-Instruct-v0.3,test,822,train,2,0,True,166,4
523,case_990e011b6a0859d2,Llama-2-7b-chat-hf,test,823,train,4,1,False,511,4
523,case_c097c993692875ea,Mistral-7B-Instruct-v0.3,test,823,train,1,0,True,397,4
2068,case_29bcb68370339a16,Llama-2-7b-chat-hf,test,824,train,5,1,False,1609,3
2068,case_044cf28f255a7feb,Mistral-7B-Instruct-v0.3,test,824,train,1,0,True,335,3
2068,case_2571529459192d34,Llama-2-7b-chat-hf,test,825,train,3,1,False,1790,3
2068,case_fb57f39f913b0ff4,Mistral-7B-Instruct-v0.3,test,825,train,1,1,False,536,3
1509,case_1a397fe62460e44e,Llama-2-7b-chat-hf,test,826,train,2,0,True,318,3
1509,case_925905a88e1be85f,Mistral-7B-Instruct-v0.3,test,826,train,1,0,True,141,3
1509,case_2272630ca3ba6bfd,Llama-2-7b-chat-hf,test,827,train,3,1,False,309,3
1509,case_6a7061ace6b2a80c,Mistral-7B-Instruct-v0.3,test,827,train,1,0,True,241,3
2102,case_0f1e9c7be11f510f,Llama-2-7b-chat-hf,test,828,train,4,1,False,1346,4
2102,case_c4b1ad3936f0a4eb,Mistral-7B-Instruct-v0.3,test,828,train,1,0,True,525,4
2102,case_34eca2e3815b79b0,Llama-2-7b-chat-hf,test,829,train,2,1,False,1823,4
2102,case_6ce3b39f8f1bd32e,Mistral-7B-Instruct-v0.3,test,829,train,1,0,True,692,4
1891,case_9594c53c62e6f8d7,Llama-2-7b-chat-hf,test,830,train,3,1,False,754,5
1891,case_c30b8a0b8ad03f41,Mistral-7B-Instruct-v0.3,test,830,train,1,0,True,140,5
1891,case_450ae39d9634d145,Llama-2-7b-chat-hf,test,831,train,6,1,False,1076,5
1891,case_40d3a1071c4b60d0,Mistral-7B-Instruct-v0.3,test,831,train,1,0,True,386,5
674,case_388802f16d7af3ca,Llama-2-7b-chat-hf,test,832,train,1,0,True,530,1
674,case_15107f0f8cb54993,Mistral-7B-Instruct-v0.3,test,832,train,1,0,True,98,1
674,case_4ddb3371fd711e8b,Llama-2-7b-chat-hf,test,833,train,1,0,True,778,1
674,case_11e7c1b9f8176fb8,Mistral-7B-Instruct-v0.3,test,833,train,1,0,True,222,1
1032,case_e8c417ab31608215,Llama-2-7b-chat-hf,test,834,train,2,0,True,294,2
1032,case_03c8f7a0c1fab3e6,Mistral-7B-Instruct-v0.3,test,834,train,1,0,True,108,2
1032,case_29a9d93a630302c9,Llama-2-7b-chat-hf,test,835,train,2,0,True,514,2
1032,case_8709f017baf3c1c9,Mistral-7B-Instruct-v0.3,test,835,train,1,0,True,226,2
679,case_98f1cbaa03297377,Llama-2-7b-chat-hf,test,836,train,2,0,True,430,4
679,case_fca96523db2cfbb3,Mistral-7B-Instruct-v0.3,test,836,train,2,0,True,160,4
